title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb,field_nominal_load_build_spec_lb,field_nominal_load_lb,field_nominal_load_n,field_nominal_load_kg,field_nominal_load_gm,field_working_height_bud_spc_in,field_working_height_in,field_working_height_mm,field_working_height_cm
LW 050 05 0600S,LW 050 05 0600S,LW050050600S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.462,0.462,11.73,1.173,Reference,Reference,Reference,Reference,0.5,0.5,12.7,1.27,0.312,0.312,7.92,0.792,MIN,MIN,MIN,MIN,0.6,0.6,15.24,1.524,0.09,0.09,2.29,0.229,13,13,2.277,22.77,0.2322,2.322,232.15,2321.5,3.25,3.25,0.5692,5.692,0.05804,0.5804,58.039,580.39,0.088,0.088,2.24,0.224,0.008,0.008,0.2,0.02,Stainless Steel Type 17-7 PH,17-7 PH,6.656,6.656,29.61,3.019,3019.16,Plain (End Turn is Wavy),Factory Option,10,10,Reference,Reference,10,10,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.35,0.35,8.89,0.889,Reference,Reference,Reference,Reference,,0.002554,5,5,22.24,2.268,2268,0.22,0.22,5.59,0.559
LW 050 05 0660S,LW 050 05 0660S,LW050050660S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.462,0.462,11.73,1.173,Reference,Reference,Reference,Reference,0.5,0.5,12.7,1.27,0.312,0.312,7.92,0.792,MIN,MIN,MIN,MIN,0.66,0.66,16.76,1.676,0.09,0.09,2.29,0.229,12,12,2.102,21.02,0.2143,2.143,214.3,2143,3,3,0.5254,5.254,0.05357,0.5357,53.574,535.74,0.096,0.096,2.44,0.244,0.008,0.008,0.2,0.02,Stainless Steel Type 17-7 PH,17-7 PH,6.768,6.768,30.11,3.07,3069.96,Plain (End Turn is Wavy),Factory Option,11,11,Reference,Reference,11,11,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.35,0.35,8.89,0.889,Reference,Reference,Reference,Reference,,0.00234,5,5,22.24,2.268,2268,0.24,0.24,6.1,0.61
LW 050 10 0180S,LW 050 10 0180S,LW050100180S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.464,0.464,11.79,1.179,Reference,Reference,Reference,Reference,0.5,0.5,12.7,1.27,0.312,0.312,7.92,0.792,MIN,MIN,MIN,MIN,0.18,0.18,4.57,0.457,0.03,0.03,0.76,0.076,87,87,15.237,152.37,1.5536,15.536,1553.65,15536.5,21.75,21.75,3.8091,38.091,0.38841,3.8841,388.412,3884.12,0.04,0.04,1.02,0.102,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,12.18,12.18,54.18,5.525,5524.85,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.348,0.348,8.84,0.884,Reference,Reference,Reference,Reference,,0.000826,10,10,44.48,4.536,4536,0.065,0.065,1.65,0.165
LW 050 10 0240S,LW 050 10 0240S,LW050100240S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.464,0.464,11.79,1.179,Reference,Reference,Reference,Reference,0.5,0.5,12.7,1.27,0.312,0.312,7.92,0.792,MIN,MIN,MIN,MIN,0.24,0.24,6.1,0.61,0.03,0.03,0.76,0.076,68,68,11.909,119.09,1.2143,12.143,1214.34,12143.4,17,17,2.9773,29.773,0.30359,3.0359,303.586,3035.86,0.05,0.05,1.27,0.127,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,12.92,12.92,57.47,5.861,5860.51,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.348,0.348,8.84,0.884,Reference,Reference,Reference,Reference,,0.001323,10,10,44.48,4.536,4536,0.092,0.092,2.34,0.234
LW 050 10 0300S,LW 050 10 0300S,LW050100300S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.464,0.464,11.79,1.179,Reference,Reference,Reference,Reference,0.5,0.5,12.7,1.27,0.312,0.312,7.92,0.792,MIN,MIN,MIN,MIN,0.3,0.3,7.62,0.762,0.06,0.06,1.52,0.152,54,54,9.457,94.57,0.9643,9.643,964.33,9643.3,13.5,13.5,2.3643,23.643,0.24108,2.4108,241.083,2410.83,0.06,0.06,1.52,0.152,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,12.96,12.96,57.65,5.879,5878.66,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.348,0.348,8.84,0.884,Reference,Reference,Reference,Reference,,0.001377,10,10,44.48,4.536,4536,0.114,0.114,2.9,0.29
LW 050 10 0360S,LW 050 10 0360S,LW050100360S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.464,0.464,11.79,1.179,Reference,Reference,Reference,Reference,0.5,0.5,12.7,1.27,0.312,0.312,7.92,0.792,MIN,MIN,MIN,MIN,0.36,0.36,9.14,0.914,0.06,0.06,1.52,0.152,47,47,8.231,82.31,0.8393,8.393,839.33,8393.3,11.75,11.75,2.0578,20.578,0.20983,2.0983,209.832,2098.32,0.07,0.07,1.78,0.178,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,13.63,13.63,60.63,6.183,6182.57,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.348,0.348,8.84,0.884,Reference,Reference,Reference,Reference,,0.001535,10,10,44.48,4.536,4536,0.147,0.147,3.73,0.373
LW 050 10 0420S,LW 050 10 0420S,LW050100420S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.464,0.464,11.79,1.179,Reference,Reference,Reference,Reference,0.5,0.5,12.7,1.27,0.312,0.312,7.92,0.792,MIN,MIN,MIN,MIN,0.42,0.42,10.67,1.067,0.06,0.06,1.52,0.152,39,39,6.83,68.3,0.6965,6.965,696.46,6964.6,9.75,9.75,1.7075,17.075,0.17412,1.7412,174.116,1741.16,0.08,0.08,2.03,0.203,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,13.26,13.26,58.98,6.015,6014.74,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.348,0.348,8.84,0.884,Reference,Reference,Reference,Reference,,0.001928,10,10,44.48,4.536,4536,0.162,0.162,4.11,0.411
LW 050 10 0480S,LW 050 10 0480S,LW050100480S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.464,0.464,11.79,1.179,Reference,Reference,Reference,Reference,0.5,0.5,12.7,1.27,0.312,0.312,7.92,0.792,MIN,MIN,MIN,MIN,0.48,0.48,12.19,1.219,0.06,0.06,1.52,0.152,35,35,6.13,61.3,0.625,6.25,625.03,6250.3,8.75,8.75,1.5324,15.324,0.15626,1.5626,156.258,1562.58,0.09,0.09,2.29,0.229,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,13.65,13.65,60.72,6.192,6191.64,Plain (End Turn is Wavy),Factory Option,8,8,Reference,Reference,8,8,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.348,0.348,8.84,0.884,Reference,Reference,Reference,Reference,,0.002645,10,10,44.48,4.536,4536,0.196,0.196,4.98,0.498
LW 050 10 0540S,LW 050 10 0540S,LW050100540S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.464,0.464,11.79,1.179,Reference,Reference,Reference,Reference,0.5,0.5,12.7,1.27,0.312,0.312,7.92,0.792,MIN,MIN,MIN,MIN,0.54,0.54,13.72,1.372,0.09,0.09,2.29,0.229,30,30,5.254,52.54,0.5357,5.357,535.74,5357.4,7.5,7.5,1.3135,13.135,0.13394,1.3394,133.935,1339.35,0.1,0.1,2.54,0.254,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,13.2,13.2,58.72,5.988,5987.52,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.348,0.348,8.84,0.884,Reference,Reference,Reference,Reference,,0.002303,10,10,44.48,4.536,4536,0.207,0.207,5.26,0.526
LW 050 10 0600S,LW 050 10 0600S,LW050100600S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.464,0.464,11.79,1.179,Reference,Reference,Reference,Reference,0.5,0.5,12.7,1.27,0.312,0.312,7.92,0.792,MIN,MIN,MIN,MIN,0.6,0.6,15.24,1.524,0.09,0.09,2.29,0.229,28,28,4.904,49.04,0.5,5,500.02,5000.2,7,7,1.2259,12.259,0.12501,1.2501,125.006,1250.06,0.11,0.11,2.79,0.279,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,13.72,13.72,61.03,6.223,6223.39,Plain (End Turn is Wavy),Factory Option,10,10,Reference,Reference,10,10,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.348,0.348,8.84,0.884,Reference,Reference,Reference,Reference,,0.003307,10,10,44.48,4.536,4536,0.246,0.246,6.25,0.625
LW 050 10 0660S,LW 050 10 0660S,LW050100660S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.464,0.464,11.79,1.179,Reference,Reference,Reference,Reference,0.5,0.5,12.7,1.27,0.312,0.312,7.92,0.792,MIN,MIN,MIN,MIN,0.66,0.66,16.76,1.676,0.09,0.09,2.29,0.229,25,25,4.378,43.78,0.4465,4.465,446.45,4464.5,6.25,6.25,1.0946,10.946,0.11161,1.1161,111.613,1116.13,0.12,0.12,3.05,0.305,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,13.5,13.5,60.05,6.124,6123.6,Plain (End Turn is Wavy),Factory Option,11,11,Reference,Reference,11,11,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.348,0.348,8.84,0.884,Reference,Reference,Reference,Reference,,0.00303,10,10,44.48,4.536,4536,0.264,0.264,6.71,0.671
LW 050 15 0180S,LW 050 15 0180S,LW050150180S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.466,0.466,11.84,1.184,Reference,Reference,Reference,Reference,0.5,0.5,12.7,1.27,0.312,0.312,7.92,0.792,MIN,MIN,MIN,MIN,0.18,0.18,4.57,0.457,0.06,0.06,1.52,0.152,143,143,25.044,250.44,2.5537,25.537,2553.69,25536.9,35.75,35.75,6.261,62.61,0.63842,6.3842,638.424,6384.24,0.048,0.048,1.22,0.122,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,18.876,18.876,83.96,8.562,8562.15,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.000957,15,15,66.72,6.804,6804,0.075,0.075,1.91,0.191
LW 050 15 0240S,LW 050 15 0240S,LW050150240S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.466,0.466,11.84,1.184,Reference,Reference,Reference,Reference,0.5,0.5,12.7,1.27,0.312,0.312,7.92,0.792,MIN,MIN,MIN,MIN,0.24,0.24,6.1,0.61,0.06,0.06,1.52,0.152,115,115,20.14,201.4,2.0537,20.537,2053.67,20536.7,28.75,28.75,5.0351,50.351,0.51342,5.1342,513.418,5134.18,0.06,0.06,1.52,0.152,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,20.7,20.7,92.08,9.39,9389.52,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.001276,15,15,66.72,6.804,6804,0.11,0.11,2.79,0.279
LW 050 15 0300S,LW 050 15 0300S,LW050150300S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.466,0.466,11.84,1.184,Reference,Reference,Reference,Reference,0.5,0.5,12.7,1.27,0.312,0.312,7.92,0.792,MIN,MIN,MIN,MIN,0.3,0.3,7.62,0.762,0.06,0.06,1.52,0.152,91,91,15.937,159.37,1.6251,16.251,1625.08,16250.8,22.75,22.75,3.9843,39.843,0.40627,4.0627,406.27,4062.7,0.072,0.072,1.83,0.183,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,20.748,20.748,92.29,9.411,9411.29,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.001595,15,15,66.72,6.804,6804,0.136,0.136,3.45,0.345
LW 050 15 0360S,LW 050 15 0360S,LW050150360S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.466,0.466,11.84,1.184,Reference,Reference,Reference,Reference,0.5,0.5,12.7,1.27,0.312,0.312,7.92,0.792,MIN,MIN,MIN,MIN,0.36,0.36,9.14,0.914,0.06,0.06,1.52,0.152,78,78,13.66,136.6,1.3929,13.929,1392.92,13929.2,19.5,19.5,3.4151,34.151,0.34823,3.4823,348.231,3482.31,0.084,0.084,2.13,0.213,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,21.528,21.528,95.76,9.765,9765.1,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.001914,15,15,66.72,6.804,6804,0.167,0.167,4.24,0.424
LW 050 15 0420S,LW 050 15 0420S,LW050150420S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.466,0.466,11.84,1.184,Reference,Reference,Reference,Reference,0.5,0.5,12.7,1.27,0.312,0.312,7.92,0.792,MIN,MIN,MIN,MIN,0.42,0.42,10.67,1.067,0.06,0.06,1.52,0.152,63,63,11.033,110.33,1.1251,11.251,1125.05,11250.5,15.75,15.75,2.7583,27.583,0.28126,2.8126,281.264,2812.64,0.096,0.096,2.44,0.244,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,20.412,20.412,90.8,9.259,9258.88,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.002233,15,15,66.72,6.804,6804,0.182,0.182,4.62,0.462
LW 050 15 0480S,LW 050 15 0480S,LW050150480S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.466,0.466,11.84,1.184,Reference,Reference,Reference,Reference,0.5,0.5,12.7,1.27,0.312,0.312,7.92,0.792,MIN,MIN,MIN,MIN,0.48,0.48,12.19,1.219,0.06,0.06,1.52,0.152,57,57,9.983,99.83,1.0179,10.179,1017.91,10179.1,14.25,14.25,2.4956,24.956,0.25448,2.5448,254.477,2544.77,0.108,0.108,2.74,0.274,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,21.204,21.204,94.32,9.618,9618.13,Plain (End Turn is Wavy),Factory Option,8,8,Reference,Reference,8,8,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.002552,15,15,66.72,6.804,6804,0.216,0.216,5.49,0.549
LW 050 15 0540S,LW 050 15 0540S,LW050150540S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.466,0.466,11.84,1.184,Reference,Reference,Reference,Reference,0.5,0.5,12.7,1.27,0.312,0.312,7.92,0.792,MIN,MIN,MIN,MIN,0.54,0.54,13.72,1.372,0.06,0.06,1.52,0.152,50,50,8.757,87.57,0.8929,8.929,892.9,8929,12.5,12.5,2.1892,21.892,0.22323,2.2323,223.225,2232.25,0.12,0.12,3.05,0.305,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,21,21,93.41,9.526,9525.6,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.002871,15,15,66.72,6.804,6804,0.24,0.24,6.1,0.61
LW 050 15 0600S,LW 050 15 0600S,LW050150600S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.466,0.466,11.84,1.184,Reference,Reference,Reference,Reference,0.5,0.5,12.7,1.27,0.312,0.312,7.92,0.792,MIN,MIN,MIN,MIN,0.6,0.6,15.24,1.524,0.06,0.06,1.52,0.152,47,47,8.231,82.31,0.8393,8.393,839.33,8393.3,11.75,11.75,2.0578,20.578,0.20983,2.0983,209.832,2098.32,0.132,0.132,3.35,0.335,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,21.996,21.996,97.84,9.977,9977.39,Plain (End Turn is Wavy),Factory Option,10,10,Reference,Reference,10,10,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.00319,15,15,66.72,6.804,6804,0.28,0.28,7.11,0.711
LW 050 15 0660S,LW 050 15 0660S,LW050150660S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.466,0.466,11.84,1.184,Reference,Reference,Reference,Reference,0.5,0.5,12.7,1.27,0.312,0.312,7.92,0.792,MIN,MIN,MIN,MIN,0.66,0.66,16.76,1.676,0.06,0.06,1.52,0.152,43,43,7.531,75.31,0.7679,7.679,767.89,7678.9,10.75,10.75,1.8827,18.827,0.19197,1.9197,191.974,1919.74,0.144,0.144,3.66,0.366,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,22.188,22.188,98.7,10.064,10064.48,Plain (End Turn is Wavy),Factory Option,11,11,Reference,Reference,11,11,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.003509,15,15,66.72,6.804,6804,0.312,0.312,7.92,0.792
